environment | time (second),inlet | u_mmHg (dimensionless),inlet | v_mm3_s (mm3_per_s),PV1 | u_mmHg (dimensionless),PV1 | v_mm3_s (mm3_per_s),PV10 | u_mmHg (dimensionless),PV10 | v_mm3_s (mm3_per_s),PV11 | u_mmHg (dimensionless),PV11 | v_mm3_s (mm3_per_s),PV12 | u_mmHg (dimensionless),PV12 | v_mm3_s (mm3_per_s),PV13 | u_mmHg (dimensionless),PV13 | v_mm3_s (mm3_per_s),PV14 | u_mmHg (dimensionless),PV14 | v_mm3_s (mm3_per_s),PV2 | u_mmHg (dimensionless),PV2 | v_mm3_s (mm3_per_s),PV3 | u_mmHg (dimensionless),PV3 | v_mm3_s (mm3_per_s),PV4 | u_mmHg (dimensionless),PV4 | v_mm3_s (mm3_per_s),PV5 | u_mmHg (dimensionless),PV5 | v_mm3_s (mm3_per_s),PV6 | u_mmHg (dimensionless),PV6 | v_mm3_s (mm3_per_s),PV7 | u_mmHg (dimensionless),PV7 | v_mm3_s (mm3_per_s),PV8 | u_mmHg (dimensionless),PV8 | v_mm3_s (mm3_per_s),PV9 | u_mmHg (dimensionless),PV9 | v_mm3_s (mm3_per_s),V1 | u_mmHg (dimensionless),V1 | v_mm3_s (mm3_per_s),V10 | u_mmHg (dimensionless),V10 | v_mm3_s (mm3_per_s),V11 | u_mmHg (dimensionless),V11 | v_mm3_s (mm3_per_s),V12 | u_mmHg (dimensionless),V12 | v_mm3_s (mm3_per_s),V13 | u_mmHg (dimensionless),V13 | v_mm3_s (mm3_per_s),V14 | u_mmHg (dimensionless),V14 | v_mm3_s (mm3_per_s),V2 | u_mmHg (dimensionless),V2 | v_mm3_s (mm3_per_s),V3 | u_mmHg (dimensionless),V3 | v_mm3_s (mm3_per_s),V4 | u_mmHg (dimensionless),V4 | v_mm3_s (mm3_per_s),V5 | u_mmHg (dimensionless),V5 | v_mm3_s (mm3_per_s),V6 | u_mmHg (dimensionless),V6 | v_mm3_s (mm3_per_s),V7 | u_mmHg (dimensionless),V7 | v_mm3_s (mm3_per_s),V8 | u_mmHg (dimensionless),V8 | v_mm3_s (mm3_per_s),V9 | u_mmHg (dimensionless),V9 | v_mm3_s (mm3_per_s),VV_junc1 | H_VV_out_alpha (dimensionless),VV_junc1 | H_VV_out_beta (dimensionless),VV_junc1 | u_mmHg (dimensionless),VV_junc1 | v_mm3_s (mm3_per_s),VV_junc2 | H_VV_out_alpha (dimensionless),VV_junc2 | H_VV_out_beta (dimensionless),VV_junc2 | u_mmHg (dimensionless),VV_junc2 | v_mm3_s (mm3_per_s),VV_junc3 | H_VV_out_alpha (dimensionless),VV_junc3 | H_VV_out_beta (dimensionless),VV_junc3 | u_mmHg (dimensionless),VV_junc3 | v_mm3_s (mm3_per_s),VV_junc4 | H_VV_out_alpha (dimensionless),VV_junc4 | H_VV_out_beta (dimensionless),VV_junc4 | u_mmHg (dimensionless),VV_junc4 | v_mm3_s (mm3_per_s),VV_junc5 | H_VV_out_alpha (dimensionless),VV_junc5 | H_VV_out_beta (dimensionless),VV_junc5 | u_mmHg (dimensionless),VV_junc5 | v_mm3_s (mm3_per_s),VV_junc6 | H_VV_out_alpha (dimensionless),VV_junc6 | H_VV_out_beta (dimensionless),VV_junc6 | u_mmHg (dimensionless),VV_junc6 | v_mm3_s (mm3_per_s),VV_junc7 | H_VV_out_alpha (dimensionless),VV_junc7 | H_VV_out_beta (dimensionless),VV_junc7 | u_mmHg (dimensionless),VV_junc7 | v_mm3_s (mm3_per_s)
909,49.8789936692228,1.3371723125877e-05,49.6547723178414,6.53791166250158e-06,49.3168220999691,1.7842854186714e-06,49.3123306204091,1.70845286076674e-06,49.3123306204092,1.70845286073209e-06,49.3123306204169,1.70845286047145e-06,49.312330620417,1.70845286046929e-06,49.6545584914751,6.83381142900567e-06,49.4545136300032,2.96934083314984e-06,49.4538471373481,3.56857083602119e-06,49.4405827425609,3.41690572139253e-06,49.4405827425625,3.4169057201485e-06,49.3011842793074,1.36478610190244e-11,49.3494429048548,2.96932718715378e-06,49.3168220999691,1.78428541872243e-06,49.6518537458679,6.53791167990688e-06,49.3148394511439,1.78428542030754e-06,49.3104852569949,1.70845286162871e-06,49.310485256995,1.70845286162549e-06,49.3104852570025,1.70845286179743e-06,49.3104852570028,1.70845286179789e-06,49.6514260931348,6.83381144969469e-06,49.4526455616856,2.96934083860186e-06,49.4513125763746,3.56857084129598e-06,49.4382243375325,3.41690572313454e-06,49.4382243375349,3.41690572312716e-06,49.2500004428684,1.36478609136091e-11,49.346517693961,2.96932719015955e-06,49.3148394511437,1.78428542036956e-06,0.454033325394505,0.445784111361592,49.7579873384451,1.33717231264309e-05,0.462767630595778,0.425373232754173,49.5054202041859,6.53791167987765e-06,0.454033329950244,0.454033329875519,49.4941990903825,6.83381144966279e-06,0.425375184731634,0.0781137376406072,49.374640065143,2.96934083800352e-06,0.462767630054954,0.462767630048408,49.3455713052525,3.56857084059811e-06,0.454033330965362,0.454033330960746,49.3398049552125,3.41690572383959e-06,0.454033331025436,0.454033331025148,49.3398049552154,3.41690572324751e-06
910,49.878993671812,1.33717232145361e-05,49.654772322103,6.53791175873292e-06,49.3168221005698,1.78428543765116e-06,49.3123306208485,1.70845287515458e-06,49.3123306208485,1.70845287520636e-06,49.3123306208339,1.70845287539615e-06,49.3123306208337,1.70845287532663e-06,49.6545584957186,6.83381152060356e-06,49.454513631685,2.96934086838937e-06,49.4538471390066,3.56857087992656e-06,49.4405827439742,3.41690575414934e-06,49.4405827439723,3.41690575627127e-06,49.3011842799728,1.36478611999361e-11,49.3494429060786,2.96932721494538e-06,49.3168221005697,1.78428543770571e-06,49.6518537499231,6.53791172594687e-06,49.3148394517088,1.78428543446601e-06,49.3104852574077,1.70845287290359e-06,49.3104852574077,1.70845287290421e-06,49.3104852573933,1.70845287240568e-06,49.3104852573928,1.70845287233079e-06,49.6514260971548,6.83381149143845e-06,49.452645563333,2.96934085703288e-06,49.4513125779777,3.56857086891563e-06,49.4382243388832,3.41690574597832e-06,49.4382243388808,3.41690574583298e-06,49.250000442868,1.36478611234697e-11,49.3465176950838,2.96932720891305e-06,49.3148394517085,1.7842854344997e-06,0.454033356130451,0.445784142160364,49.757987343625,1.33717232150902e-05,0.462767639414835,0.425373241239652,49.5054202062691,6.53791172593992e-06,0.454033341540636,0.454033341413178,49.4941990921892,6.833811491495e-06,0.425375200034125,0.0781137404506788,49.3746400666279,2.96934085680641e-06,0.462767637635132,0.462767637628136,49.345571306112,3.56857086885339e-06,0.454033337264907,0.45403333725801,49.339804955847,3.41690574531185e-06,0.454033337170412,0.454033337161152,49.3398049558384,3.41690574603126e-06
911,49.8789936664987,1.3371723029276e-05,49.654772313375,6.53791156350356e-06,49.3168220991932,1.78428539819582e-06,49.3123306197951,1.70845284584839e-06,49.3123306197948,1.70845284591073e-06,49.3123306198262,1.70845284667792e-06,49.3123306198269,1.70845284678047e-06,49.6545584870204,6.83381134588811e-06,49.4545136281666,2.96934079580902e-06,49.4538471355343,3.56857078871409e-06,49.4405827410273,3.4169056838628e-06,49.4405827410327,3.41690567913808e-06,49.3011842785572,1.36478608165356e-11,49.349442903469,2.96932715836871e-06,49.3168220991934,1.78428539809457e-06,49.6518537416189,6.53791162416277e-06,49.3148394504057,1.78428540429433e-06,49.3104852564099,1.70845284944201e-06,49.3104852564095,1.70845284941502e-06,49.3104852564407,1.70845285029706e-06,49.310485256442,1.70845285041402e-06,49.6514260889085,6.83381139493183e-06,49.4526455598827,2.96934081591021e-06,49.4513125746154,3.56857080823367e-06,49.43822433606,3.41690569863841e-06,49.4382243360677,3.41690569839476e-06,49.2500004428676,1.36478607028096e-11,49.3465176926827,2.96932716917084e-06,49.314839450406,1.78428540434196e-06,0.454033300952469,0.445784086510398,49.7579873329955,1.3371723029707e-05,0.462767623466522,0.425373225960357,49.5054202018787,6.53791162410653e-06,0.45403332031348,0.454033320029681,49.4941990883587,6.83381139482844e-06,0.42537517199471,0.0781137353016631,49.3746400634756,2.969340816976e-06,0.46276762422505,0.462767624212063,49.3455713041834,3.56857080785358e-06,0.454033325794316,0.454033325786012,49.3398049543806,3.4169056995579e-06,0.454033325953247,0.454033325939588,49.3398049544303,3.41690570194805e-06
912,49.8789936681048,1.33717230735352e-05,49.6547723158782,6.53791165386309e-06,49.3168220994574,1.78428541278526e-06,49.3123306199426,1.70845285542249e-06,49.3123306199433,1.70845285524723e-06,49.3123306199455,1.7084528555729e-06,49.3123306199455,1.70845285569336e-06,49.6545584894931,6.83381142370996e-06,49.4545136288684,2.96934082746274e-06,49.4538471362191,3.56857082579158e-06,49.4405827414003,3.41690571107239e-06,49.440582741399,3.41690571181681e-06,49.3011842788468,1.36478608985471e-11,49.34944290392,2.96932717950619e-06,49.3168220994578,1.78428541284159e-06,49.6518537437968,6.53791165180108e-06,49.3148394506392,1.78428541251055e-06,49.3104852565383,1.70845285533512e-06,49.3104852565395,1.70845285534932e-06,49.310485256542,1.70845285551073e-06,49.3104852565419,1.70845285562226e-06,49.6514260910268,6.83381142161722e-06,49.4526455605633,2.96934082670061e-06,49.4513125752648,3.56857082509212e-06,49.4382243363877,3.41690571045415e-06,49.4382243363852,3.41690571117226e-06,49.2500004428672,1.36478609129557e-11,49.3465176930114,2.9693271788362e-06,49.3148394506399,1.78428541263922e-06,0.454033344922769,0.445784130673012,49.7579873362095,1.33717230733846e-05,0.462767632148623,0.42537323445379,49.5054202028361,6.53791165181792e-06,0.454033332330214,0.4540333322855,49.4941990890011,6.83381142164126e-06,0.425375192032085,0.0781137389812248,49.3746400641457,2.96934082670032e-06,0.462767633324716,0.46276763331749,49.3455713046224,3.56857082517854e-06,0.454033332695107,0.454033332671765,49.3398049546408,3.41690571081563e-06,0.454033332495697,0.454033332479652,49.3398049546453,3.41690571113759e-06
913,49.8789936682315,1.33717230654715e-05,49.6547723162511,6.5379116367883e-06,49.3168220994068,1.78428541064287e-06,49.3123306198583,1.70845285334386e-06,49.3123306198598,1.70845285317691e-06,49.3123306198606,1.70845285411664e-06,49.3123306198604,1.70845285413902e-06,49.6545584898731,6.83381140774804e-06,49.4545136288263,2.96934082132018e-06,49.4538471361735,3.56857082097533e-06,49.4405827412919,3.41690570759384e-06,49.4405827412905,3.41690570764555e-06,49.3011842788549,1.36478608999774e-11,49.3494429039471,2.96932717473636e-06,49.3168220994061,1.78428541106365e-06,49.6518537442196,6.53791164740143e-06,49.3148394505906,1.78428541199293e-06,49.3104852564554,1.70845285432619e-06,49.3104852564579,1.70845285456908e-06,49.3104852564582,1.70845285457903e-06,49.3104852564578,1.70845285464149e-06,49.6514260914635,6.83381141822437e-06,49.4526455605153,2.96934082390923e-06,49.4513125752094,3.56857082348309e-06,49.4382243362694,3.41690570910978e-06,49.4382243362665,3.4169057091033e-06,49.2500004428668,1.36478609130914e-11,49.3465176930479,2.96932717605152e-06,49.3148394505896,1.78428541202649e-06,0.454033335173269,0.445784120929834,49.7579873364627,1.3371723065633e-05,0.46276763237595,0.425373234531022,49.5054202027624,6.53791164738686e-06,0.454033332391294,0.454033332388188,49.4941990888739,6.83381141819518e-06,0.425375188391287,0.0781137383126472,49.3746400641381,2.96934082390544e-06,0.462767631131778,0.462767631077807,49.3455713045533,3.56857082340775e-06,0.45403333133548,0.454033331313244,49.3398049545292,3.41690570761421e-06,0.454033331369722,0.454033331366741,49.3398049545439,3.41690570927494e-06
914,49.8789936700172,1.33717231206691e-05,49.654772319291,6.53791169110978e-06,49.3168220997837,1.78428542239905e-06,49.3123306201295,1.70845286175748e-06,49.3123306201296,1.70845286234973e-06,49.3123306201207,1.70845286234901e-06,49.3123306201204,1.7084528624186e-06,49.6545584929061,6.83381145941296e-06,49.4545136300013,2.96934084063143e-06,49.4538471373311,3.56857084672577e-06,49.4405827422466,3.41690572716806e-06,49.4405827422458,3.41690572725084e-06,49.301184279314,1.36478610240348e-11,49.3494429048087,2.96932718989325e-06,49.3168220997838,1.78428542200714e-06,49.651853747163,6.53791167599404e-06,49.3148394509449,1.78428542029353e-06,49.3104852567094,1.70845286103263e-06,49.3104852567098,1.70845286127553e-06,49.3104852567017,1.7084528611471e-06,49.3104852567013,1.70845286116928e-06,49.6514260943936,6.83381144446303e-06,49.4526455616652,2.96934083487805e-06,49.4513125763256,3.56857084111099e-06,49.43822433718,3.4169057221778e-06,49.4382243371784,3.41690572227998e-06,49.2500004428665,1.36478611236224e-11,49.3465176938561,2.96932718701144e-06,49.3148394509445,1.78428542028082e-06,0.454033349317353,0.445784135129433,49.7579873400349,1.33717231204946e-05,0.462767637825271,0.42537323968562,49.5054202041879,6.53791167601412e-06,0.454033338988554,0.454033338983581,49.4941990900791,6.83381144451323e-06,0.425375195686699,0.0781137396523397,49.3746400651447,2.96934083488759e-06,0.462767635476419,0.46276763542615,49.3455713050954,3.56857084152307e-06,0.454033334855467,0.454033334776584,49.3398049549267,3.41690572163134e-06,0.454033334602084,0.454033334592816,49.3398049549223,3.41690572231892e-06
915,49.878993667981,1.33717230421541e-05,49.6547723160664,6.53791159922077e-06,49.3168220992782,1.78428540489538e-06,49.3123306197107,1.70845284867207e-06,49.3123306197119,1.70845284817906e-06,49.3123306197152,1.70845284961448e-06,49.3123306197152,1.70845284952549e-06,49.6545584897009,6.83381137236194e-06,49.4545136287628,2.96934080705545e-06,49.4538471361108,3.56857080538022e-06,49.4405827412345,3.41690569502433e-06,49.4405827412344,3.41690569472917e-06,49.3011842787917,1.36478608815375e-11,49.3494429038653,2.96932716442417e-06,49.3168220992771,1.78428540559903e-06,49.6518537441551,6.53791163488512e-06,49.3148394504689,1.78428540879883e-06,49.3104852563135,1.70845285156883e-06,49.3104852563148,1.70845285191056e-06,49.3104852563172,1.7084528519093e-06,49.3104852563171,1.70845285192498e-06,49.6514260914234,6.83381140772629e-06,49.4526455604507,2.96934081846433e-06,49.4513125751453,3.5685708164117e-06,49.4382243362164,3.41690570407681e-06,49.4382243362163,3.41690570366152e-06,49.2500004428661,1.36478607036373e-11,49.3465176930069,2.96932717061478e-06,49.3148394504676,1.78428540870337e-06,0.454033317251609,0.445784103008499,49.7579873359609,1.33717230424436e-05,0.462767630259503,0.425373232386996,49.5054202025943,6.53791163482219e-06,0.454033328692852,0.454033328675123,49.4941990887232,6.83381140778238e-06,0.425375180965786,0.0781137369490661,49.3746400639646,2.96934081844302e-06,0.462767628352048,0.462767628261793,49.3455713043541,3.56857081563703e-06,0.454033329034276,0.454033328968612,49.3398049543285,3.41690570184983e-06,0.454033329244664,0.454033329232811,49.3398049543493,3.41690570384071e-06
916,49.878993673522,1.33717232368732e-05,49.6547723252129,6.53791179579191e-06,49.3168221006263,1.78428544391501e-06,49.3123306207588,1.70845287516332e-06,49.3123306207561,1.70845287672114e-06,49.3123306207366,1.70845287904168e-06,49.3123306207363,1.70845287922719e-06,49.6545584988133,6.83381155887849e-06,49.4545136325289,2.96934087865914e-06,49.4538471398291,3.56857089681624e-06,49.440582744371,3.41690576647661e-06,49.4405827443717,3.41690576597495e-06,49.3011842802797,1.36478612843532e-11,49.3494429066196,2.9693272214576e-06,49.3168221006281,1.78428544243511e-06,49.6518537528941,6.53791173571979e-06,49.3148394517387,1.78428543743037e-06,49.3104852573008,1.70845287517128e-06,49.3104852572971,1.70845287513499e-06,49.3104852572804,1.70845287503179e-06,49.3104852572801,1.70845287502364e-06,49.6514261000961,6.83381149932591e-06,49.4526455641461,2.96934085849821e-06,49.4513125787491,3.56857087723064e-06,49.4382243392239,3.41690575010364e-06,49.4382243392251,3.41690574968856e-06,49.2500004428657,1.3647861334954e-11,49.346517695553,2.96932721062474e-06,49.3148394517407,1.784285437475e-06,0.454033371642653,0.445784157593486,49.7579873470458,1.33717232346626e-05,0.462767646594966,0.425373247964343,49.5054202072294,6.53791173584159e-06,0.454033350106605,0.454033350076472,49.4941990927146,6.83381149972865e-06,0.425375209109442,0.078113742117224,49.374640067264,2.96934085854446e-06,0.462767643131418,0.462767642941597,49.3455713062475,3.56857087499611e-06,0.454033341403766,0.454033341196277,49.3398049557709,3.41690574484801e-06,0.454033340799894,0.454033340775187,49.3398049557874,3.4169057497129e-06
917,49.8789936723913,1.33717231951262e-05,49.6547723236303,6.53791171124475e-06,49.3168221004981,1.78428543139627e-06,49.3123306206601,1.70845287041792e-06,49.31233062066,1.708452870377e-06,49.3123306206482,1.70845287065068e-06,49.3123306206482,1.70845287061484e-06,49.6545584972647,6.8338114781281e-06,49.4545136323356,2.96934085034271e-06,49.4538471396526,3.56857086219746e-06,49.4405827444235,3.41690574055051e-06,49.4405827444232,3.41690574095622e-06,49.3011842801228,1.36478612379659e-11,49.349442906427,2.9693272028739e-06,49.3168221004979,1.78428543140863e-06,49.6518537516326,6.53791171504949e-06,49.3148394516347,1.78428543170738e-06,49.3104852572162,1.70845287053172e-06,49.3104852572161,1.70845287050904e-06,49.3104852572048,1.70845287072855e-06,49.3104852572049,1.70845287072312e-06,49.6514260989014,6.83381148204334e-06,49.4526455639667,2.96934085162422e-06,49.4513125786004,3.56857086342235e-06,49.4382243393147,3.41690574103156e-06,49.438224339314,3.41690574135283e-06,49.2500004428653,1.36478611254809e-11,49.3465176954741,2.96932720376724e-06,49.3148394516344,1.78428543170533e-06,0.454033327046534,0.445784113053527,49.7579873447825,1.3371723194613e-05,0.462767638307272,0.425373239941239,49.5054202068387,6.53791171503053e-06,0.454033338944555,0.454033338920186,49.4941990925784,6.83381148288481e-06,0.425375189463768,0.0781137385095921,49.3746400668812,2.96934085162138e-06,0.462767634191049,0.462767634189464,49.3455713059939,3.56857086343643e-06,0.454033334983168,0.454033334977718,49.3398049556242,3.41690574105087e-06,0.454033334922258,0.454033334917485,49.3398049556156,3.41690574156291e-06
918,49.8789936722911,1.33717232043734e-05,49.6547723233197,6.53791172561457e-06,49.3168221005966,1.78428543296496e-06,49.3123306207565,1.70845287166003e-06,49.3123306207567,1.70845287168102e-06,49.3123306207418,1.70845287166311e-06,49.3123306207418,1.70845287164421e-06,49.6545584969484,6.83381149244983e-06,49.4545136325949,2.96934085569414e-06,49.4538471399159,3.56857086614316e-06,49.4405827447093,3.41690574301419e-06,49.4405827447085,3.41690574352915e-06,49.3011842801787,1.36478612537098e-11,49.3494429065254,2.96932720707063e-06,49.3168221005962,1.78428543296458e-06,49.6518537512927,6.53791171824982e-06,49.3148394517291,1.78428543224732e-06,49.3104852573084,1.70845287122162e-06,49.3104852573089,1.70845287125804e-06,49.310485257294,1.70845287129377e-06,49.3104852572939,1.7084528712748e-06,49.65142609855,6.83381148521539e-06,49.4526455642315,2.969340853875e-06,49.4513125788736,3.56857086438565e-06,49.4382243396125,3.41690574249052e-06,49.4382243396111,3.41690574282903e-06,49.2500004428649,1.36478611264545e-11,49.3465176955602,2.96932720603117e-06,49.3148394517285,1.78428543218501e-06,0.454033334318095,0.445784120301126,49.7579873445824,1.33717232040199e-05,0.462767638003382,0.42537323978509,49.5054202071207,6.53791171826288e-06,0.454033338157265,0.454033338126333,49.4941990928724,6.83381148536864e-06,0.425375193488238,0.0781137392486254,49.3746400670132,2.96934085389785e-06,0.462767636609493,0.462767636609444,49.3455713061062,3.56857086441232e-06,0.454033336652873,0.454033336650078,49.339804955737,3.41690574252243e-06,0.454033336682945,0.454033336680428,49.3398049557217,3.41690574246968e-06
919,49.8789936711285,1.33717231694932e-05,49.6547723213325,6.53791169108198e-06,49.3168221004068,1.78428542570395e-06,49.3123306206493,1.70845286664117e-06,49.3123306206495,1.70845286671214e-06,49.3123306206423,1.70845286689007e-06,49.3123306206424,1.70845286687444e-06,49.6545584949643,6.83381146069456e-06,49.4545136320153,2.96934084324125e-06,49.4538471393494,3.56857084946464e-06,49.4405827442982,3.41690573122184e-06,49.440582744298,3.41690573120652e-06,49.3011842799222,1.36478611843705e-11,49.3494429060497,2.9693271973908e-06,49.3168221004068,1.78428542559562e-06,49.6518537493689,6.53791170050315e-06,49.3148394515515,1.78428542668276e-06,49.3104852572087,1.70845286738063e-06,49.3104852572091,1.70845286744547e-06,49.3104852572016,1.70845286759501e-06,49.3104852572017,1.70845286758838e-06,49.6514260966324,6.83381146999975e-06,49.4526455636709,2.9693408471955e-06,49.4513125783386,3.56857085330761e-06,49.4382243392322,3.41690573482499e-06,49.4382243392318,3.4169057349781e-06,49.2500004428645,1.36478609173667e-11,49.3465176951187,2.96932719934895e-06,49.3148394515513,1.7842854266108e-06,0.45403332503965,0.445784110959492,49.7579873422566,1.33717231695e-05,0.462767633745823,0.425373235742473,49.5054202063812,6.53791170048498e-06,0.454033333616189,0.454033333615269,49.4941990923005,6.83381146880311e-06,0.425375188431426,0.0781137383200183,49.3746400664463,2.96934084719942e-06,0.462767634111543,0.462767634097648,49.3455713058168,3.56857085327738e-06,0.454033334977999,0.454033334968546,49.3398049555616,3.41690573476717e-06,0.454033335016202,0.454033335014121,49.339804955557,3.41690573505366e-06
920,49.8789936723806,1.33717232214883e-05,49.6547723232996,6.53791174861016e-06,49.3168221008025,1.78428543646206e-06,49.3123306209534,1.70845287473659e-06,49.3123306209535,1.70845287479928e-06,49.3123306209369,1.70845287476391e-06,49.3123306209368,1.70845287474522e-06,49.6545584969184,6.83381151528015e-06,49.454513632911,2.96934086438633e-06,49.4538471402347,3.56857087546981e-06,49.4405827450431,3.41690575174815e-06,49.4405827450418,3.4169057523633e-06,49.3011842802907,1.36478612848593e-11,49.3494429067198,2.96932721358337e-06,49.3168221008024,1.784285436469e-06,49.6518537511982,6.53791172626423e-06,49.3148394519267,1.7842854344779e-06,49.310485257498,1.70845287329764e-06,49.3104852574981,1.70845287336221e-06,49.3104852574815,1.70845287317728e-06,49.3104852574813,1.70845287314937e-06,49.6514260984363,6.83381149313069e-06,49.4526455645542,2.96934085748475e-06,49.4513125792026,3.56857086880253e-06,49.4382243399508,3.41690574667839e-06,49.4382243399486,3.41690574666006e-06,49.2500004428642,1.36478611289039e-11,49.3465176957261,2.96932720969967e-06,49.3148394519266,1.78428543440374e-06,0.454033345529128,0.445784131478729,49.7579873447618,1.3371723218901e-05,0.462767638133019,0.425373239973827,49.5054202074971,6.53791172633009e-06,0.454033339481815,0.454033339444865,49.4941990932686,6.83381149341585e-06,0.425375198281047,0.0781137401287525,49.3746400672694,2.96934085758312e-06,0.462767638701313,0.462767638700423,49.3455713063565,3.56857086883519e-06,0.454033338484349,0.454033338476,49.3398049559746,3.41690574666154e-06,0.454033338469681,0.454033338467191,49.3398049559589,3.41690574676613e-06
921,49.8789936691772,1.33717231070129e-05,49.6547723180467,6.53791162871865e-06,49.3168221000622,1.7842854133115e-06,49.3123306204234,1.7084528573464e-06,49.3123306204233,1.70845285738775e-06,49.312330620428,1.70845285738317e-06,49.3123306204282,1.70845285738593e-06,49.6545584916879,6.83381140115444e-06,49.4545136308435,2.96934082070696e-06,49.4538471381956,3.56857082117847e-06,49.4405827433523,3.41690571103674e-06,49.4405827433537,3.41690571007515e-06,49.3011842794689,1.36478610618154e-11,49.3494429052086,2.96932717917114e-06,49.3168221000625,1.78428541312e-06,49.6518537461994,6.53791166930165e-06,49.31483945123,1.78428541723611e-06,49.3104852569998,1.70845286023751e-06,49.3104852569996,1.7084528602822e-06,49.3104852570041,1.70845286065783e-06,49.3104852570045,1.70845286068745e-06,49.651426093481,6.83381144135563e-06,49.4526455625287,2.9693408346105e-06,49.4513125772312,3.56857083466759e-06,49.438224338335,3.41690572047533e-06,49.4382243383372,3.41690572061149e-06,49.2500004428638,1.36478609201506e-11,49.346517694338,2.96932718656284e-06,49.3148394512304,1.78428541721273e-06,0.454033307482785,0.445784093352844,49.7579873383533,1.33717231065484e-05,0.462767627383389,0.425373229625346,49.5054202049329,6.53791166925021e-06,0.45403332572153,0.45403332566377,49.4941990910969,6.83381144226496e-06,0.425375179477135,0.0781137366756976,49.3746400654371,2.96934083438464e-06,0.462767629397678,0.462767629373115,49.3455713053,3.56857083431169e-06,0.45403333110398,0.454033331098472,49.3398049552071,3.41690572053903e-06,0.454033331121107,0.45403333112074,49.3398049552108,3.41690572042808e-06
